"id","name","description","strategy_criteria","buy_entry","buy_exit","sell_entry","sell_exit","sl_criteria","trlg_criteria","trlg_option","active"
"1620","Ema20-Cr-Ema1050-SL-Ema1050","Ema20-Cr-Ema1050-SL-Ema1050","prev_ema1050","( curr_ema20 > curr_ema1050 && prev_ema20 < prev_ema1050 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg || curr_close < curr_ema1050  ) ","( curr_ema20 < curr_ema1050 && prev_ema20 > prev_ema1050 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg || curr_close > curr_ema1050  ) ","40","8","linear","0"
"1621","Ema20-Cr-Ema1100-SL-Ema1100","Ema20-Cr-Ema1100-SL-Ema1100","prev_ema1100","( curr_ema20 > curr_ema1100 && prev_ema20 < prev_ema1100 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg || curr_close < curr_ema1100  ) ","( curr_ema20 < curr_ema1100 && prev_ema20 > prev_ema1100 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg || curr_close > curr_ema1100  ) ","40","8","linear","0"
"1622","Ema20-Cr-Ema1150-SL-Ema1150","Ema20-Cr-Ema1150-SL-Ema1150","prev_ema1150","( curr_ema20 > curr_ema1150 && prev_ema20 < prev_ema1150 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg || curr_close < curr_ema1150  ) ","( curr_ema20 < curr_ema1150 && prev_ema20 > prev_ema1150 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg || curr_close > curr_ema1150  ) ","40","8","linear","0"
"1623","Ema20-Cr-Ema1200-SL-Ema1200","Ema20-Cr-Ema1200-SL-Ema1200","prev_ema1200","( curr_ema20 > curr_ema1200 && prev_ema20 < prev_ema1200 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg || curr_close < curr_ema1200  ) ","( curr_ema20 < curr_ema1200 && prev_ema20 > prev_ema1200 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg || curr_close > curr_ema1200  ) ","40","8","linear","0"
"1624","Ema20-Cr-Ema1250-SL-Ema1250","Ema20-Cr-Ema1250-SL-Ema1250","prev_ema1250","( curr_ema20 > curr_ema1250 && prev_ema20 < prev_ema1250 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg || curr_close < curr_ema1250  ) ","( curr_ema20 < curr_ema1250 && prev_ema20 > prev_ema1250 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg || curr_close > curr_ema1250  ) ","40","8","linear","0"
"1625","Ema20-Cr-Ema1300-SL-Ema1300","Ema20-Cr-Ema1300-SL-Ema1300","prev_ema1300","( curr_ema20 > curr_ema1300 && prev_ema20 < prev_ema1300 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg || curr_close < curr_ema1300  ) ","( curr_ema20 < curr_ema1300 && prev_ema20 > prev_ema1300 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg || curr_close > curr_ema1300  ) ","40","8","linear","0"
"1626","Ema20-Cr-Ema1350-SL-Ema1350","Ema20-Cr-Ema1350-SL-Ema1350","prev_ema1350","( curr_ema20 > curr_ema1350 && prev_ema20 < prev_ema1350 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg || curr_close < curr_ema1350  ) ","( curr_ema20 < curr_ema1350 && prev_ema20 > prev_ema1350 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg || curr_close > curr_ema1350  ) ","40","8","linear","0"
"1627","Ema20-Cr-Ema1400-SL-Ema1400","Ema20-Cr-Ema1400-SL-Ema1400","prev_ema1400","( curr_ema20 > curr_ema1400 && prev_ema20 < prev_ema1400 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg || curr_close < curr_ema1400  ) ","( curr_ema20 < curr_ema1400 && prev_ema20 > prev_ema1400 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg || curr_close > curr_ema1400  ) ","40","8","linear","0"
"1628","Ema20-Cr-Ema1450-SL-Ema1450","Ema20-Cr-Ema1450-SL-Ema1450","prev_ema1450","( curr_ema20 > curr_ema1450 && prev_ema20 < prev_ema1450 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg || curr_close < curr_ema1450  ) ","( curr_ema20 < curr_ema1450 && prev_ema20 > prev_ema1450 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg || curr_close > curr_ema1450  ) ","40","8","linear","0"
"1629","Ema20-Cr-Ema1500-SL-Ema1500","Ema20-Cr-Ema1500-SL-Ema1500","prev_ema1500","( curr_ema20 > curr_ema1500 && prev_ema20 < prev_ema1500 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg || curr_close < curr_ema1500  ) ","( curr_ema20 < curr_ema1500 && prev_ema20 > prev_ema1500 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg || curr_close > curr_ema1500  ) ","40","8","linear","0"
"1701","Ema20-Cr-Ema100-SL-NoTh","Ema20-Cr-Ema100-SL-NoTh","prev_ema100","( curr_ema20 > curr_ema100 && prev_ema20 < prev_ema100 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg  ) ","( curr_ema20 < curr_ema100 && prev_ema20 > prev_ema100 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg  ) ","40","8","linear","0"
"1702","Ema20-Cr-Ema150-SL-NoTh","Ema20-Cr-Ema150-SL-NoTh","prev_ema150","( curr_ema20 > curr_ema150 && prev_ema20 < prev_ema150 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg  ) ","( curr_ema20 < curr_ema150 && prev_ema20 > prev_ema150 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg  ) ","40","8","linear","0"
"1703","Ema20-Cr-Ema200-SL-NoTh","Ema20-Cr-Ema200-SL-NoTh","prev_ema200","( curr_ema20 > curr_ema200 && prev_ema20 < prev_ema200 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg  ) ","( curr_ema20 < curr_ema200 && prev_ema20 > prev_ema200 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg  ) ","40","8","linear","0"
"1704","Ema20-Cr-Ema250-SL-NoTh","Ema20-Cr-Ema250-SL-NoTh","prev_ema250","( curr_ema20 > curr_ema250 && prev_ema20 < prev_ema250 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg  ) ","( curr_ema20 < curr_ema250 && prev_ema20 > prev_ema250 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg  ) ","40","8","linear","0"
"1705","Ema20-Cr-Ema300-SL-NoTh","Ema20-Cr-Ema300-SL-NoTh","prev_ema300","( curr_ema20 > curr_ema300 && prev_ema20 < prev_ema300 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg  ) ","( curr_ema20 < curr_ema300 && prev_ema20 > prev_ema300 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg  ) ","40","8","linear","0"
"1706","Ema20-Cr-Ema350-SL-NoTh","Ema20-Cr-Ema350-SL-NoTh","prev_ema350","( curr_ema20 > curr_ema350 && prev_ema20 < prev_ema350 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg  ) ","( curr_ema20 < curr_ema350 && prev_ema20 > prev_ema350 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg  ) ","40","8","linear","0"
"1707","Ema20-Cr-Ema400-SL-NoTh","Ema20-Cr-Ema400-SL-NoTh","prev_ema400","( curr_ema20 > curr_ema400 && prev_ema20 < prev_ema400 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg  ) ","( curr_ema20 < curr_ema400 && prev_ema20 > prev_ema400 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg  ) ","40","8","linear","0"
"1708","Ema20-Cr-Ema450-SL-NoTh","Ema20-Cr-Ema450-SL-NoTh","prev_ema450","( curr_ema20 > curr_ema450 && prev_ema20 < prev_ema450 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg  ) ","( curr_ema20 < curr_ema450 && prev_ema20 > prev_ema450 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg  ) ","40","8","linear","0"
"1709","Ema20-Cr-Ema500-SL-NoTh","Ema20-Cr-Ema500-SL-NoTh","prev_ema500","( curr_ema20 > curr_ema500 && prev_ema20 < prev_ema500 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg  ) ","( curr_ema20 < curr_ema500 && prev_ema20 > prev_ema500 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg  ) ","40","8","linear","0"
"1710","Ema20-Cr-Ema550-SL-NoTh","Ema20-Cr-Ema550-SL-NoTh","prev_ema550","( curr_ema20 > curr_ema550 && prev_ema20 < prev_ema550 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg  ) ","( curr_ema20 < curr_ema550 && prev_ema20 > prev_ema550 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg  ) ","40","8","linear","0"
"1711","Ema20-Cr-Ema600-SL-NoTh","Ema20-Cr-Ema600-SL-NoTh","prev_ema600","( curr_ema20 > curr_ema600 && prev_ema20 < prev_ema600 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg  ) ","( curr_ema20 < curr_ema600 && prev_ema20 > prev_ema600 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg  ) ","40","8","linear","0"
"1712","Ema20-Cr-Ema650-SL-NoTh","Ema20-Cr-Ema650-SL-NoTh","prev_ema650","( curr_ema20 > curr_ema650 && prev_ema20 < prev_ema650 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg  ) ","( curr_ema20 < curr_ema650 && prev_ema20 > prev_ema650 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg  ) ","40","8","linear","0"
"1713","Ema20-Cr-Ema700-SL-NoTh","Ema20-Cr-Ema700-SL-NoTh","prev_ema700","( curr_ema20 > curr_ema700 && prev_ema20 < prev_ema700 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg  ) ","( curr_ema20 < curr_ema700 && prev_ema20 > prev_ema700 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg  ) ","40","8","linear","0"
"1714","Ema20-Cr-Ema750-SL-NoTh","Ema20-Cr-Ema750-SL-NoTh","prev_ema750","( curr_ema20 > curr_ema750 && prev_ema20 < prev_ema750 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg  ) ","( curr_ema20 < curr_ema750 && prev_ema20 > prev_ema750 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg  ) ","40","8","linear","0"
"1715","Ema20-Cr-Ema800-SL-NoTh","Ema20-Cr-Ema800-SL-NoTh","prev_ema800","( curr_ema20 > curr_ema800 && prev_ema20 < prev_ema800 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg  ) ","( curr_ema20 < curr_ema800 && prev_ema20 > prev_ema800 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg  ) ","40","8","linear","0"
"1716","Ema20-Cr-Ema850-SL-NoTh","Ema20-Cr-Ema850-SL-NoTh","prev_ema850","( curr_ema20 > curr_ema850 && prev_ema20 < prev_ema850 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg  ) ","( curr_ema20 < curr_ema850 && prev_ema20 > prev_ema850 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg  ) ","40","8","linear","0"
"1717","Ema20-Cr-Ema900-SL-NoTh","Ema20-Cr-Ema900-SL-NoTh","prev_ema900","( curr_ema20 > curr_ema900 && prev_ema20 < prev_ema900 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg  ) ","( curr_ema20 < curr_ema900 && prev_ema20 > prev_ema900 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg  ) ","40","8","linear","0"
"1718","Ema20-Cr-Ema950-SL-NoTh","Ema20-Cr-Ema950-SL-NoTh","prev_ema950","( curr_ema20 > curr_ema950 && prev_ema20 < prev_ema950 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg  ) ","( curr_ema20 < curr_ema950 && prev_ema20 > prev_ema950 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg  ) ","40","8","linear","0"
"1719","Ema20-Cr-Ema1000-SL-NoTh","Ema20-Cr-Ema1000-SL-NoTh","prev_ema1000","( curr_ema20 > curr_ema1000 && prev_ema20 < prev_ema1000 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg  ) ","( curr_ema20 < curr_ema1000 && prev_ema20 > prev_ema1000 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg  ) ","40","8","linear","0"
"1720","Ema20-Cr-Ema1050-SL-NoTh","Ema20-Cr-Ema1050-SL-NoTh","prev_ema1050","( curr_ema20 > curr_ema1050 && prev_ema20 < prev_ema1050 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg  ) ","( curr_ema20 < curr_ema1050 && prev_ema20 > prev_ema1050 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg  ) ","40","8","linear","0"
"1721","Ema20-Cr-Ema1100-SL-NoTh","Ema20-Cr-Ema1100-SL-NoTh","prev_ema1100","( curr_ema20 > curr_ema1100 && prev_ema20 < prev_ema1100 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg  ) ","( curr_ema20 < curr_ema1100 && prev_ema20 > prev_ema1100 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg  ) ","40","8","linear","0"
"1722","Ema20-Cr-Ema1150-SL-NoTh","Ema20-Cr-Ema1150-SL-NoTh","prev_ema1150","( curr_ema20 > curr_ema1150 && prev_ema20 < prev_ema1150 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg  ) ","( curr_ema20 < curr_ema1150 && prev_ema20 > prev_ema1150 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg  ) ","40","8","linear","0"
"1723","Ema20-Cr-Ema1200-SL-NoTh","Ema20-Cr-Ema1200-SL-NoTh","prev_ema1200","( curr_ema20 > curr_ema1200 && prev_ema20 < prev_ema1200 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg  ) ","( curr_ema20 < curr_ema1200 && prev_ema20 > prev_ema1200 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg  ) ","40","8","linear","0"
"1724","Ema20-Cr-Ema1250-SL-NoTh","Ema20-Cr-Ema1250-SL-NoTh","prev_ema1250","( curr_ema20 > curr_ema1250 && prev_ema20 < prev_ema1250 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg  ) ","( curr_ema20 < curr_ema1250 && prev_ema20 > prev_ema1250 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg  ) ","40","8","linear","0"
"1725","Ema20-Cr-Ema1300-SL-NoTh","Ema20-Cr-Ema1300-SL-NoTh","prev_ema1300","( curr_ema20 > curr_ema1300 && prev_ema20 < prev_ema1300 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg  ) ","( curr_ema20 < curr_ema1300 && prev_ema20 > prev_ema1300 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg  ) ","40","8","linear","0"
"1726","Ema20-Cr-Ema1350-SL-NoTh","Ema20-Cr-Ema1350-SL-NoTh","prev_ema1350","( curr_ema20 > curr_ema1350 && prev_ema20 < prev_ema1350 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg  ) ","( curr_ema20 < curr_ema1350 && prev_ema20 > prev_ema1350 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg  ) ","40","8","linear","0"
"1727","Ema20-Cr-Ema1400-SL-NoTh","Ema20-Cr-Ema1400-SL-NoTh","prev_ema1400","( curr_ema20 > curr_ema1400 && prev_ema20 < prev_ema1400 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg  ) ","( curr_ema20 < curr_ema1400 && prev_ema20 > prev_ema1400 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg  ) ","40","8","linear","0"
"1728","Ema20-Cr-Ema1450-SL-NoTh","Ema20-Cr-Ema1450-SL-NoTh","prev_ema1450","( curr_ema20 > curr_ema1450 && prev_ema20 < prev_ema1450 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg  ) ","( curr_ema20 < curr_ema1450 && prev_ema20 > prev_ema1450 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg  ) ","40","8","linear","0"
"1729","Ema20-Cr-Ema1500-SL-NoTh","Ema20-Cr-Ema1500-SL-NoTh","prev_ema1500","( curr_ema20 > curr_ema1500 && prev_ema20 < prev_ema1500 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg  ) ","( curr_ema20 < curr_ema1500 && prev_ema20 > prev_ema1500 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg  ) ","40","8","linear","0"
"1801","Ema20-Cr-Ema100-SL-ema50","Ema20-Cr-Ema100-SL-ema50","prev_ema100","( curr_ema20 > curr_ema100 && prev_ema20 < prev_ema100 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg || curr_close < curr_ema50  ) ","( curr_ema20 < curr_ema100 && prev_ema20 > prev_ema100 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg || curr_close > curr_ema50  ) ","40","8","linear","0"
"1802","Ema20-Cr-Ema150-SL-ema150-1","Ema20-Cr-Ema150-SL-ema150-1","prev_ema150","( curr_ema20 > curr_ema150 && prev_ema20 < prev_ema150 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg || curr_close < curr_ema150  ) ","( curr_ema20 < curr_ema150 && prev_ema20 > prev_ema150 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg || curr_close > curr_ema150  ) ","40","8","linear","0"
"1803","Ema20-Cr-Ema200-SL-ema150","Ema20-Cr-Ema200-SL-ema150","prev_ema200","( curr_ema20 > curr_ema200 && prev_ema20 < prev_ema200 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg || curr_close < curr_ema150  ) ","( curr_ema20 < curr_ema200 && prev_ema20 > prev_ema200 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg || curr_close > curr_ema150  ) ","40","8","linear","0"
"1804","Ema20-Cr-Ema250-SL-ema150","Ema20-Cr-Ema250-SL-ema150","prev_ema250","( curr_ema20 > curr_ema250 && prev_ema20 < prev_ema250 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg || curr_close < curr_ema150  ) ","( curr_ema20 < curr_ema250 && prev_ema20 > prev_ema250 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg || curr_close > curr_ema150  ) ","40","8","linear","0"
"1805","Ema20-Cr-Ema300-SL-ema150","Ema20-Cr-Ema300-SL-ema150","prev_ema300","( curr_ema20 > curr_ema300 && prev_ema20 < prev_ema300 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg || curr_close < curr_ema150  ) ","( curr_ema20 < curr_ema300 && prev_ema20 > prev_ema300 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg || curr_close > curr_ema150  ) ","40","8","linear","0"
"1806","Ema20-Cr-Ema350-SL-ema150","Ema20-Cr-Ema350-SL-ema150","prev_ema350","( curr_ema20 > curr_ema350 && prev_ema20 < prev_ema350 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg || curr_close < curr_ema150  ) ","( curr_ema20 < curr_ema350 && prev_ema20 > prev_ema350 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg || curr_close > curr_ema150  ) ","40","8","linear","0"
"1807","Ema20-Cr-Ema400-SL-ema150","Ema20-Cr-Ema400-SL-ema150","prev_ema400","( curr_ema20 > curr_ema400 && prev_ema20 < prev_ema400 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg || curr_close < curr_ema150  ) ","( curr_ema20 < curr_ema400 && prev_ema20 > prev_ema400 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg || curr_close > curr_ema150  ) ","40","8","linear","0"
"1808","Ema20-Cr-Ema450-SL-ema150","Ema20-Cr-Ema450-SL-ema150","prev_ema450","( curr_ema20 > curr_ema450 && prev_ema20 < prev_ema450 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg || curr_close < curr_ema150  ) ","( curr_ema20 < curr_ema450 && prev_ema20 > prev_ema450 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg || curr_close > curr_ema150  ) ","40","8","linear","0"
"1809","Ema20-Cr-Ema500-SL-ema150","Ema20-Cr-Ema500-SL-ema150","prev_ema500","( curr_ema20 > curr_ema500 && prev_ema20 < prev_ema500 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg || curr_close < curr_ema150  ) ","( curr_ema20 < curr_ema500 && prev_ema20 > prev_ema500 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg || curr_close > curr_ema150  ) ","40","8","linear","0"
"1810","Ema20-Cr-Ema550-SL-ema150","Ema20-Cr-Ema550-SL-ema150","prev_ema550","( curr_ema20 > curr_ema550 && prev_ema20 < prev_ema550 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg || curr_close < curr_ema150  ) ","( curr_ema20 < curr_ema550 && prev_ema20 > prev_ema550 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg || curr_close > curr_ema150  ) ","40","8","linear","0"
"1811","Ema20-Cr-Ema600-SL-ema150","Ema20-Cr-Ema600-SL-ema150","prev_ema600","( curr_ema20 > curr_ema600 && prev_ema20 < prev_ema600 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg || curr_close < curr_ema150  ) ","( curr_ema20 < curr_ema600 && prev_ema20 > prev_ema600 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg || curr_close > curr_ema150  ) ","40","8","linear","0"
"1812","Ema20-Cr-Ema650-SL-ema150","Ema20-Cr-Ema650-SL-ema150","prev_ema650","( curr_ema20 > curr_ema650 && prev_ema20 < prev_ema650 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg || curr_close < curr_ema150  ) ","( curr_ema20 < curr_ema650 && prev_ema20 > prev_ema650 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg || curr_close > curr_ema150  ) ","40","8","linear","0"
"1813","Ema20-Cr-Ema700-SL-ema150","Ema20-Cr-Ema700-SL-ema150","prev_ema700","( curr_ema20 > curr_ema700 && prev_ema20 < prev_ema700 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg || curr_close < curr_ema150  ) ","( curr_ema20 < curr_ema700 && prev_ema20 > prev_ema700 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg || curr_close > curr_ema150  ) ","40","8","linear","0"
"1814","Ema20-Cr-Ema750-SL-ema150","Ema20-Cr-Ema750-SL-ema150","prev_ema750","( curr_ema20 > curr_ema750 && prev_ema20 < prev_ema750 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg || curr_close < curr_ema150  ) ","( curr_ema20 < curr_ema750 && prev_ema20 > prev_ema750 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg || curr_close > curr_ema150  ) ","40","8","linear","0"
"1815","Ema20-Cr-Ema800-SL-ema150","Ema20-Cr-Ema800-SL-ema150","prev_ema800","( curr_ema20 > curr_ema800 && prev_ema20 < prev_ema800 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg || curr_close < curr_ema150  ) ","( curr_ema20 < curr_ema800 && prev_ema20 > prev_ema800 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg || curr_close > curr_ema150  ) ","40","8","linear","0"
"1816","Ema20-Cr-Ema850-SL-ema150","Ema20-Cr-Ema850-SL-ema150","prev_ema850","( curr_ema20 > curr_ema850 && prev_ema20 < prev_ema850 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg || curr_close < curr_ema150  ) ","( curr_ema20 < curr_ema850 && prev_ema20 > prev_ema850 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg || curr_close > curr_ema150  ) ","40","8","linear","0"
"1817","Ema20-Cr-Ema900-SL-ema150","Ema20-Cr-Ema900-SL-ema150","prev_ema900","( curr_ema20 > curr_ema900 && prev_ema20 < prev_ema900 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg || curr_close < curr_ema150  ) ","( curr_ema20 < curr_ema900 && prev_ema20 > prev_ema900 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg || curr_close > curr_ema150  ) ","40","8","linear","0"
